location_id,name,latitude,longitude,num_reviews,rating,neighborhoods,address_obj,address
3837979,Art Man Gallery,30.06883,31.26731,0,0,al zahar,"{'street1': '283 Ramsis St.', 'street2': 'Ghamrah', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","283 Ramsis St. Ghamrah, Cairo 11511 Egypt"
3836116,Adel Helmi Gallery,30.09014,31.32343,0,0,Heliopolis,"{'street1': '13 Almaza St. Off El Thawra St.', 'street2': 'Heliopolis', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","13 Almaza St. Off El Thawra St. Heliopolis, Cairo 11511 Egypt"
3836089,Al Masar Gallery,0,0,0,0,Zamalek,"{'street1': '0 157 B 26th of July St. Floor', 'street2': 'Zamalek', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","0 157 B 26th of July St. Floor Zamalek, Cairo 11511 Egypt"
3836086,Bakr Khan Design,30.091,31.30449,0,0,Heliopolis,"{'street1': '9 Showikar Bldgs', 'street2': 'Khan El Khalili', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","9 Showikar Bldgs Khan El Khalili, Cairo 11511 Egypt"
3836051,Gallery Hamada,30.049442,31.243603,0,0,abdin,"{'street1': '44 Kasr El Nil St.', 'street2': 'Downtown', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","44 Kasr El Nil St. Downtown, Cairo 11511 Egypt"
3836016,Grant Gallery,29.99526,31.23605,0,0,Misr al qadima,"{'street1': '6 El Gomhoureya St.', 'street2': 'Downtown', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","6 El Gomhoureya St. Downtown, Cairo 11511 Egypt"
3836008,Caeser's Gallery,30.06163,31.22245,0,0,Zamalek,"{'street1': '30 Hassan Assem St.', 'street2': 'Zamalek', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","30 Hassan Assem St. Zamalek, Cairo 11511 Egypt"
3825250,Espace Karim Francis Contemporary Art Gallery,0,0,0,0,Zamalek,"{'street1': '1 El Sharifain St. Bab El Louk', 'street2': None, 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","1 El Sharifain St. Bab El Louk, Cairo 11511 Egypt"
3825052,Reda Gallery,30.04854,31.24047,0,0,abdin,"{'street1': '2 El Borsa El Gadida St. Off Kasr El Nil st.', 'street2': 'Downtown', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","2 El Borsa El Gadida St. Off Kasr El Nil st. Downtown, Cairo 11511 Egypt"
3825033,Sally Gallery,30.09782,31.33049,0,0,Heliopolis,"{'street1': '33 Alexandria St.', 'street2': 'Heliopolis', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","33 Alexandria St. Heliopolis, Cairo 11511 Egypt"
3825028,Mashrabeya Gallery,0,0,0,0,qasr el nile,"{'street1': '8 Champillion St.', 'street2': 'Downtown', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","8 Champillion St. Downtown, Cairo 11511 Egypt"
3825017,Rubens Chimchidian,30.04817,31.23919,0,0,abdin,"{'street1': '19 Talaat Harb St.', 'street2': 'Downtown', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","19 Talaat Harb St. Downtown, Cairo 11511 Egypt"
3824879,Bashayerstyle,30.07863,31.34254,0,0,Madinat Nasr 1 ,"{'street1': '33 Melsa Bldgs. Hassan Aflatoun st.', 'street2': 'Heliopolis', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","33 Melsa Bldgs. Hassan Aflatoun st. Heliopolis, Cairo 11511 Egypt"
3824688,Ayyam Gallery Cairo,30.063503,31.3277,0,0,Madinat Nasr 1 ,"{'street1': '19 Abou El Feda St.', 'street2': 'Zamalek', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","19 Abou El Feda St. Zamalek, Cairo 11511 Egypt"
3812066,Gallery Ghazal,30.0972,31.32852,0,0,Heliopolis,"{'street1': '18 Alexandria St. Intersection Of El Mansoura St.', 'street2': 'Heliopolis', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","18 Alexandria St. Intersection Of El Mansoura St. Heliopolis, Cairo 11511 Egypt"
3812047,Mostafa Shedid,30.04988,31.26263,0,0,al jamalya,"{'street1': '3 Khan El Khalili St. Floor', 'street2': 'Khan El Khalili', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","3 Khan El Khalili St. Floor Khan El Khalili, Cairo 11511 Egypt"
3812017,Easel & Camera Contemporary Art Gallery,30.07974,31.26216,0,0,al sharbya,"{'street1': '11 2 Nasr St.', 'street2': 'Maadi', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","11 2 Nasr St. Maadi, Cairo 11511 Egypt"
3811972,Gallery Fann,0,0,0,0,Madinat Nasr 1 ,"{'street1': '12 6 Extension of Abou Dawoud El Zahery St. Nasr City', 'street2': None, 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","12 6 Extension of Abou Dawoud El Zahery St. Nasr City, Cairo 11511 Egypt"
3811949,Fine Arts Gallery,30.0601,31.22238,0,0,Zamalek,"{'street1': '173 26th of July St.', 'street2': 'Zamalek', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","173 26th of July St. Zamalek, Cairo 11511 Egypt"
3806180,Black Gallery,30.09493,31.32713,0,0,Heliopolis,"{'street1': '3 Sidi Gaber St. Off Othman Ibn Affan St.', 'street2': 'Heliopolis', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","3 Sidi Gaber St. Off Othman Ibn Affan St. Heliopolis, Cairo 11511 Egypt"
3806156,Gallery Rizq,30.06533,31.350391,0,0,Madinat Nasr 1 ,"{'street1': '14 Ibrahim Nawar St.', 'street2': 'Nasr City', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","14 Ibrahim Nawar St. Nasr City, Cairo 11511 Egypt"
3805921,Safar Khan Gallery,30.06079,31.22221,0,0,Zamalek,"{'street1': '6 Brazil St.', 'street2': 'Zamalek', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","6 Brazil St. Zamalek, Cairo 11511 Egypt"
3805884,Mervat Masaud Gallery,30.06705,31.2184,0,0,Zamalek,"{'street1': '6 Bahgat Aly St.', 'street2': 'Zamalek', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","6 Bahgat Aly St. Zamalek, Cairo 11511 Egypt"
3805820,Gallery Alex Creation,30.0603,31.32929,0,0,Madinat Nasr 1 ,"{'street1': '41 Ahmed Hosny St. Nasr City', 'street2': None, 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","41 Ahmed Hosny St. Nasr City, Cairo 11511 Egypt"
3803258,El Khawwas,30.13442,31.32606,0,0,Heliopolis,"{'street1': '27 A El Hegaz St.', 'street2': 'Heliopolis', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","27 A El Hegaz St. Heliopolis, Cairo 11511 Egypt"
3802300,Gallery Wamadat,30.08431,31.18976,0,0,Heliopolis,"{'street1': '21 Ahmed Amin St.', 'street2': 'Heliopolis', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","21 Ahmed Amin St. Heliopolis, Cairo 11511 Egypt"
3802282,Gallery Ayam Zaman,30.09015,31.30474,0,0,Heliopolis,"{'street1': '5 El maqrizy st.', 'street2': 'Zamalek', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","5 El maqrizy st. Zamalek, Cairo 11511 Egypt"
3802264,Samir Barakat Gallery,30.04883,31.23994,0,0,abdin,"{'street1': '8 El Borsa El Gadida St.', 'street2': 'Downtown', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","8 El Borsa El Gadida St. Downtown, Cairo 11511 Egypt"
3748682,Atelier Du Caire,30.04834,31.23782,0,0,qasr el nile,"{'street1': '2 Karim El Dawla St.', 'street2': 'Downtown', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","2 Karim El Dawla St. Downtown, Cairo 11511 Egypt"
3721255,Orient Express Gallery,30.05705,31.2201,0,0,Zamalek,"{'street1': '11 Hassan Sabry St. Zamalek', 'street2': None, 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","11 Hassan Sabry St. Zamalek, Cairo 11511 Egypt"
3720962,Bedouin Gallery,0,0,0,0,maadi,"{'street1': '71 Rd. 9, Maadi', 'street2': '', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","71 Rd. 9, Maadi, Cairo 11511 Egypt"
3720958,Nocchio,30.14367,31.3323,0,0,al-marj,"{'street1': '0 32 El Andalus St. Floor', 'street2': '', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","0 32 El Andalus St. Floor, Cairo 11511 Egypt"
3720943,Layaly Gallery,30.10711,31.34139,0,0,an-nuzhah,"{'street1': '92 Abdel Aziz Fahmy St. Heliopolis', 'street2': None, 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","92 Abdel Aziz Fahmy St. Heliopolis, Cairo 11511 Egypt"
3720942,Fadel Gallery,0,0,0,0,Zamalek,"{'street1': '157 26th of July St. Zamalek', 'street2': None, 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","157 26th of July St. Zamalek, Cairo 11511 Egypt"
3720936,Gallery Cascomry,30.071644,31.243734,0,0,rud el farag,"{'street1': '94 Sayed Dawoud St. Maadi', 'street2': None, 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","94 Sayed Dawoud St. Maadi, Cairo 11511 Egypt"
3720935,Gallery Shehab,30.0845,31.33705,0,0,Madinat Nasr 1 ,"{'street1': '10 Salah Magdy St. Heliopolis', 'street2': None, 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","10 Salah Magdy St. Heliopolis, Cairo 11511 Egypt"
3720934,Sameh Gallery,30.09593,31.33054,0,0,Heliopolis,"{'street1': '1 Bobastas St. Off El Mansoura St. Heliopolis', 'street2': None, 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","1 Bobastas St. Off El Mansoura St. Heliopolis, Cairo 11511 Egypt"
3720933,Heliopolis Gallery,30.09559,31.32781,0,0,Heliopolis,"{'street1': '7 Talkha St. Heliopolis', 'street2': None, 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","7 Talkha St. Heliopolis, Cairo 11511 Egypt"
2356206,Cartouches Maker,29.95477,31.22491,0,0,waraq,"{'street1': '10 Talat Harb Street', 'street2': '', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","10 Talat Harb Street, Cairo 11511 Egypt"
553184,Queen of Egypt Papyrus,0,0,0,0,al ahram,"{'street1': 'Abu El Houl St. Nazlet El Samman', 'street2': '', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","Abu El Houl St. Nazlet El Samman, Cairo 11511 Egypt"
469510,Heleal Stones,30.0477,31.26196,0,0,al jamalya,"{'street1': 'Khan Al-Khalili', 'street2': '', 'city': 'Cairo', 'state': None, 'country': 'Egypt', 'postalcode': '11511'}","Khan Al-Khalili, Cairo 11511 Egypt"
